0.000000 1.000000000000e-02 0.000000000000e+00 
0.000010 9.999999938062e-03 1.113665599366e-04 
0.000020 9.999999752369e-03 2.227331198733e-04 
0.000030 9.999999443043e-03 3.340996798099e-04 
0.000040 9.999999010172e-03 4.454662397465e-04 
0.000050 9.999998453831e-03 5.568327996832e-04 
0.000060 9.999997774087e-03 6.681993596198e-04 
0.000070 9.999996970998e-03 7.795659195564e-04 
0.000080 9.999996044619e-03 8.909324794931e-04 
0.000090 9.999994995002e-03 1.002299039430e-03 
0.000100 9.999993822194e-03 1.113665599366e-03 
0.000110 9.999992526239e-03 1.225032159303e-03 
0.000120 9.999991107182e-03 1.336398719240e-03 
0.000130 9.999989565063e-03 1.447765279176e-03 
0.000140 9.999987899921e-03 1.559131839113e-03 
0.000150 9.999986111794e-03 1.670498399050e-03 
0.000160 9.999984200720e-03 1.781864958986e-03 
0.000170 9.999982166732e-03 1.893231518923e-03 
0.000180 9.999980009867e-03 2.004598078859e-03 
0.000190 9.999977730155e-03 2.115964638796e-03 
0.000200 9.999975327632e-03 2.227331198733e-03 
0.000210 9.999972802326e-03 2.338697758669e-03 
0.000220 9.999970154270e-03 2.450064318606e-03 
0.000230 9.999967383494e-03 2.561430878543e-03 
0.000240 9.999964490026e-03 2.672797438479e-03 
0.000250 9.999961473896e-03 2.784163998416e-03 
0.000260 9.999958335131e-03 2.895530558352e-03 
0.000270 9.999955073759e-03 3.006897118289e-03 
0.000280 9.999951689808e-03 3.118263678226e-03 
0.000290 9.999948183303e-03 3.229630238162e-03 
0.000300 9.999944554272e-03 3.340996798099e-03 
0.000310 9.999940802738e-03 3.452363358036e-03 
0.000320 9.999936928729e-03 3.563729917972e-03 
0.000330 9.999932932268e-03 3.675096477909e-03 
0.000340 9.999928813380e-03 3.786463037846e-03 
0.000350 9.999924572089e-03 3.897829597782e-03 
0.000360 9.999920208419e-03 4.009196157719e-03 
0.000370 9.999915722393e-03 4.120562717655e-03 
0.000380 9.999911114034e-03 4.231929277592e-03 
0.000390 9.999906383365e-03 4.343295837529e-03 
0.000400 9.999901530409e-03 4.454662397465e-03 
0.000410 9.999896555187e-03 4.566028957402e-03 
0.000420 9.999891457722e-03 4.677395517339e-03 
0.000430 9.999886238035e-03 4.788762077275e-03 
0.000440 9.999880896147e-03 4.900128637212e-03 
0.000450 9.999875432080e-03 5.011495197149e-03 
0.000460 9.999869845855e-03 5.122861757085e-03 
0.000470 9.999864137492e-03 5.234228317022e-03 
0.000480 9.999858307012e-03 5.345594876958e-03 
0.000490 9.999852354435e-03 5.456961436895e-03 
0.000500 9.999846279781e-03 5.568327996832e-03 
0.000510 9.999840083069e-03 5.679694556768e-03 
0.000520 9.999833764320e-03 5.791061116705e-03 
0.000530 9.999827323554e-03 5.902427676642e-03 
0.000540 9.999820760788e-03 6.013794236578e-03 
0.000550 9.999814076042e-03 6.125160796515e-03 
0.000560 9.999807269336e-03 6.236527356452e-03 
0.000570 9.999800340688e-03 6.347893916388e-03 
0.000580 9.999793290116e-03 6.459260476325e-03 
0.000590 9.999786117639e-03 6.570627036261e-03 
0.000600 9.999778823275e-03 6.681993596198e-03 
0.000610 9.999771407043e-03 6.793360156135e-03 
0.000620 9.999763868960e-03 6.904726716071e-03 
0.000630 9.999756209044e-03 7.016093276008e-03 
0.000640 9.999748427312e-03 7.127459835945e-03 
0.000650 9.999740523783e-03 7.238826395881e-03 
0.000660 9.999732498474e-03 7.350192955818e-03 
0.000670 9.999724351402e-03 7.461559515754e-03 
0.000680 9.999716082584e-03 7.572926075691e-03 
0.000690 9.999707692037e-03 7.684292635628e-03 
0.000700 9.999699179778e-03 7.795659195564e-03 
0.000710 9.999690545823e-03 7.907025755501e-03 
0.000720 9.999681790191e-03 8.018392315438e-03 
0.000730 9.999672912896e-03 8.129758875374e-03 
0.000740 9.999663913956e-03 8.241125435311e-03 
0.000750 9.999654793386e-03 8.352491995248e-03 
0.000760 9.999645551203e-03 8.463858555184e-03 
0.000770 9.999636187424e-03 8.575225115121e-03 
0.000780 9.999626702064e-03 8.686591675057e-03 
0.000790 9.999617095138e-03 8.797958234994e-03 
0.000800 9.999607366664e-03 8.909324794931e-03 
0.000810 9.999597516656e-03 9.020691354867e-03 
0.000820 9.999587545130e-03 9.132057914804e-03 
0.000830 9.999577452102e-03 9.243424474741e-03 
0.000840 9.999567237587e-03 9.354791034677e-03 
0.000850 9.999556901600e-03 9.466157594614e-03 
0.000860 9.999546444157e-03 9.577524154551e-03 
0.000870 9.999535865273e-03 9.688890714487e-03 
0.000880 9.999525164962e-03 9.800257274424e-03 
0.000890 9.999514343241e-03 9.911623834360e-03 
0.000900 9.999503400123e-03 1.002299039430e-02 
0.000910 9.999492335624e-03 1.013435695423e-02 
0.000920 9.999481149758e-03 1.024572351417e-02 
0.000930 9.999469842541e-03 1.035709007411e-02 
0.000940 9.999458413986e-03 1.046845663404e-02 
0.000950 9.999446864108e-03 1.057982319398e-02 
0.000960 9.999435192921e-03 1.069118975392e-02 
0.000970 9.999423400441e-03 1.080255631385e-02 
0.000980 9.999411486680e-03 1.091392287379e-02 
0.000990 9.999399451655e-03 1.102528943373e-02 
0.001000 9.999387295377e-03 1.113665599366e-02 
0.001010 9.999375017863e-03 1.124802255360e-02 
0.001020 9.999362619125e-03 1.135938911354e-02 
0.001030 9.999350099178e-03 1.147075567347e-02 
0.001040 9.999337458035e-03 1.158212223341e-02 
0.001050 9.999324695710e-03 1.169348879335e-02 
0.001060 9.999311812218e-03 1.180485535328e-02 
0.001070 9.999298807571e-03 1.191622191322e-02 
0.001080 9.999285681784e-03 1.202758847316e-02 
0.001090 9.999272434870e-03 1.213895503309e-02 
0.001100 9.999259066842e-03 1.225032159303e-02 
0.001110 9.999245577714e-03 1.236168815297e-02 
0.001120 9.999231967499e-03 1.247305471290e-02 
0.001130 9.999218236211e-03 1.258442127284e-02 
0.001140 9.999204383863e-03 1.269578783278e-02 
0.001150 9.999190410468e-03 1.280715439271e-02 
0.001160 9.999176316039e-03 1.291852095265e-02 
0.001170 9.999162100590e-03 1.302988751259e-02 
0.001180 9.999147764133e-03 1.314125407252e-02 
0.001190 9.999133306681e-03 1.325262063246e-02 
0.001200 9.999118728248e-03 1.336398719240e-02 
0.001210 9.999104028846e-03 1.347535375233e-02 
